Title,Title_URL,Content,newscardfooterweb__actionbuttonsctzlwm1,Label_URL,Label,View
Putin Minta Israel Serahkan Gereja Alexander Nevsky di Yerusalem,https://kumparan.com/kumparannews/putin-minta-israel-serahkan-gereja-alexander-nevsky-di-yerusalem-1xucMzSfHSi,kumparanNEWS,1,https://kumparan.com/kumparannews/response/putin-minta-israel-serahkan-gereja-alexander-nevsky-di-yerusalem-1xucMzSfHSi,1, 19 Apr 2022
"Massa Aksi Tiba di Kedubes Singapura, Tuntut Permintaan Maaf soal UAS",https://kumparan.com/kumparannews/massa-aksi-tiba-di-kedubes-singapura-tuntut-permintaan-maaf-soal-uas-1y6vBDvIU9c,kumparanNEWS,5,https://kumparan.com/kumparannews/response/massa-aksi-tiba-di-kedubes-singapura-tuntut-permintaan-maaf-soal-uas-1y6vBDvIU9c,9, 20 Mei 2022
"Kemenkes: Tidak Mungkin Tiap Tahun Larang Mudik, COVID-19 Hilangnya Lama",https://kumparan.com/kumparannews/kemenkes-tidak-mungkin-tiap-tahun-larang-mudik-covid-19-hilangnya-lama-1xpv9hxHngz,kumparanNEWS,2,https://kumparan.com/kumparannews/response/kemenkes-tidak-mungkin-tiap-tahun-larang-mudik-covid-19-hilangnya-lama-1xpv9hxHngz,0, 7 Apr 2022
"Geledah Rumah Terduga Teroris di Bandung, Polisi Amankan Dokumen hingga Katana",https://kumparan.com/kumparannews/geledah-rumah-terduga-teroris-di-bandung-polisi-amankan-dokumen-hingga-katana-1xud5yYiaLJ,kumparanNEWS,0,https://kumparan.com/kumparannews/response/geledah-rumah-terduga-teroris-di-bandung-polisi-amankan-dokumen-hingga-katana-1xud5yYiaLJ,0, 19 Apr 2022
"Bukan Satu, Ternyata Ada 2 Polisi Terlibat Penembakan Anggota Dishub Makassar",https://kumparan.com/kumparannews/bukan-satu-ternyata-ada-2-polisi-terlibat-penembakan-anggota-dishub-makassar-1xuJnDCUWQy,kumparanNEWS,1,https://kumparan.com/kumparannews/response/bukan-satu-ternyata-ada-2-polisi-terlibat-penembakan-anggota-dishub-makassar-1xuJnDCUWQy,0, 18 Apr 2022
"Satu Jam Usai One Way Diberlakukan, Arus Lalin Tol Japek Ramai Lancar",https://kumparan.com/kumparannews/satu-jam-usai-one-way-diberlakukan-arus-lalin-tol-japek-ramai-lancar-1xyH0Y7zfIN,kumparanNEWS,0,https://kumparan.com/kumparannews/response/satu-jam-usai-one-way-diberlakukan-arus-lalin-tol-japek-ramai-lancar-1xyH0Y7zfIN,0, 28 Apr 2022
Sapi di Jakarta Diklaim Aman dari Wabah PMK,https://kumparan.com/kumparannews/sapi-di-jakarta-diklaim-aman-dari-wabah-pmk-1uycpvFi0s1,kumparanNEWS,0,https://kumparan.com/kumparannews/response/sapi-di-jakarta-diklaim-aman-dari-wabah-pmk-1uycpvFi0s1,0, 17 Mei 2022
Polisi: Kebakaran di Tunjungan Plaza Tak Ada Korban Jiwa,https://kumparan.com/kumparannews/polisi-kebakaran-di-tunjungan-plaza-tak-ada-korban-jiwa-1xsMUfunuZs,kumparanNEWS,0,https://kumparan.com/kumparannews/response/polisi-kebakaran-di-tunjungan-plaza-tak-ada-korban-jiwa-1xsMUfunuZs,1, 13 Apr 2022
"H-5 Lebaran, Tol Jakarta-Cikampek Pagi Ini Macet 7 Km",https://kumparan.com/kumparannews/h-5-lebaran-tol-jakarta-cikampek-pagi-ini-macet-7-km-1xxi2CBVzWs,kumparanNEWS,7,https://kumparan.com/kumparannews/response/h-5-lebaran-tol-jakarta-cikampek-pagi-ini-macet-7-km-1xxi2CBVzWs,9, 27 Apr 2022
"Kejagung: Dirjen Daglu, Indrasari Wisnu, yang Bawa Lin Che Wei ke Kemendag",https://kumparan.com/kumparannews/kejagung-dirjen-daglu-indrasari-wisnu-yang-bawa-lin-che-wei-ke-kemendag-1y6osvoKN0e,kumparanNEWS,6,https://kumparan.com/kumparannews/response/kejagung-dirjen-daglu-indrasari-wisnu-yang-bawa-lin-che-wei-ke-kemendag-1y6osvoKN0e,8, 20 Mei 2022
Polisi Tangkap 11 PMI Ilegal yang Pulang dari Malaysia di Perairan Asahan,https://kumparan.com/kumparannews/polisi-tangkap-11-pmi-ilegal-yang-pulang-dari-malaysia-di-perairan-asahan-1xsMZppIugt,kumparanNEWS,0,https://kumparan.com/kumparannews/response/polisi-tangkap-11-pmi-ilegal-yang-pulang-dari-malaysia-di-perairan-asahan-1xsMZppIugt,0, 13 Apr 2022
"KPK Dikabarkan Periksa Sejumlah Saksi di Ambon, Ada Kasus Apa?",https://kumparan.com/kumparannews/kpk-dikabarkan-periksa-sejumlah-saksi-di-ambon-ada-kasus-apa-1xyH8Bjx0lp,kumparanNEWS,0,https://kumparan.com/kumparannews/response/kpk-dikabarkan-periksa-sejumlah-saksi-di-ambon-ada-kasus-apa-1xyH8Bjx0lp,0, 28 Apr 2022
"Jenderal Dudung: Mahasiswa Agen Perubahan, Garda Terdepan Penjaga Pancasila",https://kumparan.com/kumparannews/jenderal-dudung-mahasiswa-agen-perubahan-garda-terdepan-penjaga-pancasila-1xsMTvHP0OX,kumparanNEWS,0,https://kumparan.com/kumparannews/response/jenderal-dudung-mahasiswa-agen-perubahan-garda-terdepan-penjaga-pancasila-1xsMTvHP0OX,0, 13 Apr 2022
Kemlu Pastikan KTT G20 Indonesia Tidak Bisa Ditunda ke 2023,https://kumparan.com/kumparannews/kemlu-pastikan-ktt-g20-indonesia-tidak-bisa-ditunda-ke-2023-1xpvLVNL7K5,kumparanNEWS,0,https://kumparan.com/kumparannews/response/kemlu-pastikan-ktt-g20-indonesia-tidak-bisa-ditunda-ke-2023-1xpvLVNL7K5,0, 7 Apr 2022
Berkas Perkara 5 Tersangka Kasus Evotrade Dinyatakan Lengkap dan Segera Disidang,https://kumparan.com/kumparannews/berkas-perkara-5-tersangka-kasus-evotrade-dinyatakan-lengkap-dan-segera-disidang-1xvBzaEOYMK,kumparanNEWS,0,https://kumparan.com/kumparannews/response/berkas-perkara-5-tersangka-kasus-evotrade-dinyatakan-lengkap-dan-segera-disidang-1xvBzaEOYMK,0, 21 Apr 2022
Arus Kendaraan Lancar Jelang Uji Coba Hari Kedua Ganjil Genap di Tol Cikampek,https://kumparan.com/kumparannews/arus-kendaraan-lancar-jelang-uji-coba-hari-kedua-ganjil-genap-di-tol-cikampek-1xxJXpsWQg3,kumparanNEWS,0,https://kumparan.com/kumparannews/response/arus-kendaraan-lancar-jelang-uji-coba-hari-kedua-ganjil-genap-di-tol-cikampek-1xxJXpsWQg3,0, 26 Apr 2022
"Masinton: Menteri Jangan Narsis Ingin Nyapres, Fokus Agenda Prioritas Presiden",https://kumparan.com/kumparannews/masinton-menteri-jangan-narsis-ingin-nyapres-fokus-agenda-prioritas-presiden-1y3Gb3cRMB2,kumparanNEWS,1,https://kumparan.com/kumparannews/response/masinton-menteri-jangan-narsis-ingin-nyapres-fokus-agenda-prioritas-presiden-1y3Gb3cRMB2,1, 11 Mei 2022
PAM Kabupaten Kuningan Segera Garap Usaha Air Minum Dalam Kemasan,https://kumparan.com/ciremaitoday/pam-kabupaten-kuningan-segera-garap-usaha-air-minum-dalam-kemasan-1xsMwFgZPTr,ciremaitoday,0,https://kumparan.com/ciremaitoday/response/pam-kabupaten-kuningan-segera-garap-usaha-air-minum-dalam-kemasan-1xsMwFgZPTr,0, 13 Apr 2022
"Positif COVID-19, PM Italia Batal Kunjungi Kongo dan Angola",https://kumparan.com/kumparannews/positif-covid-19-pm-italia-batal-kunjungi-kongo-dan-angola-1xuc1ShM9AT,kumparanNEWS,0,https://kumparan.com/kumparannews/response/positif-covid-19-pm-italia-batal-kunjungi-kongo-dan-angola-1xuc1ShM9AT,0, 19 Apr 2022
Foto: Momen Tahanan Kasus Narkotika Menikah di Polresta Denpasar,https://kumparan.com/kumparannews/foto-momen-tahanan-kasus-narkotika-menikah-di-polresta-denpasar-1xuHveks1L4,kumparanNEWS,1,https://kumparan.com/kumparannews/response/foto-momen-tahanan-kasus-narkotika-menikah-di-polresta-denpasar-1xuHveks1L4,0, 18 Apr 2022
Foto: Siswa SD di Palangka Raya Langsung Ujian Kelulusan Usai Libur Lebaran,https://kumparan.com/kumparannews/foto-siswa-sd-di-palangka-raya-langsung-ujian-kelulusan-usai-libur-lebaran-1y2XLbxEAjU,kumparanNEWS,0,https://kumparan.com/kumparannews/response/foto-siswa-sd-di-palangka-raya-langsung-ujian-kelulusan-usai-libur-lebaran-1y2XLbxEAjU,0, 9 Mei 2022
Sutan Riska Persilahkan Pemudik untuk Singgah Beristirahat di Masjid Dharmasraya,https://kumparan.com/langkanid/sutan-riska-persilahkan-pemudik-untuk-singgah-beristirahat-di-masjid-dharmasraya-1xywkOljhQx,langkan,0,https://kumparan.com/langkanid/response/sutan-riska-persilahkan-pemudik-untuk-singgah-beristirahat-di-masjid-dharmasraya-1xywkOljhQx,0, 30 Apr 2022
1 Lagi Pelajar SD di Sikka Meninggal Dunia akibat DBD,https://kumparan.com/florespedia/1-lagi-pelajar-sd-di-sikka-meninggal-dunia-akibat-dbd-1xoccG8xsYe,florespedia,0,https://kumparan.com/florespedia/response/1-lagi-pelajar-sd-di-sikka-meninggal-dunia-akibat-dbd-1xoccG8xsYe,0, 4 Apr 2022
"KAI Temukan Banyak Barang Tertinggal, Pemudik Diimbau Bawa Barang Secukupnya",https://kumparan.com/kumparannews/kai-temukan-banyak-barang-tertinggal-pemudik-diimbau-bawa-barang-secukupnya-1xywHMHk42x,kumparanNEWS,0,https://kumparan.com/kumparannews/response/kai-temukan-banyak-barang-tertinggal-pemudik-diimbau-bawa-barang-secukupnya-1xywHMHk42x,0, 30 Apr 2022
"Pesantren Kilat, Warga Binaan Lapas Narkotika Bandar Lampung Bisa Salat Jenazah",https://kumparan.com/lampunggeh/pesantren-kilat-warga-binaan-lapas-narkotika-bandar-lampung-bisa-salat-jenazah-1xywIVMqvtq,Lampung Geh,0,https://kumparan.com/lampunggeh/response/pesantren-kilat-warga-binaan-lapas-narkotika-bandar-lampung-bisa-salat-jenazah-1xywIVMqvtq,0, 30 Apr 2022
"Jelang Idul Fitri, Polairud Akan Ditempatkan di Pelabuhan dan Bandara Ternate",https://kumparan.com/ceritamalukuutara/jelang-idul-fitri-polairud-akan-ditempatkan-di-pelabuhan-dan-bandara-ternate-1xsMpCKLjtv,Cermat,0,https://kumparan.com/ceritamalukuutara/response/jelang-idul-fitri-polairud-akan-ditempatkan-di-pelabuhan-dan-bandara-ternate-1xsMpCKLjtv,0, 13 Apr 2022
"Besok One Way dari Tol Kalikangkung Mulai 14.00 WIB, Kemungkinan Sampai Halim ",https://kumparan.com/kumparannews/besok-one-way-dari-tol-kalikangkung-mulai-14-00-wib-kemungkinan-sampai-halim-1y12DWd252Z,kumparanNEWS,0,https://kumparan.com/kumparannews/response/besok-one-way-dari-tol-kalikangkung-mulai-14-00-wib-kemungkinan-sampai-halim-1y12DWd252Z,0, 5 Mei 2022
Pemudik di Kalbar yang Angkut Motor di Atap Mobil Akhirnya Minta Maaf,https://kumparan.com/hipontianak/pemudik-di-kalbar-yang-angkut-motor-di-atap-mobil-akhirnya-minta-maaf-1xywRk71Twb,Hi Pontianak,1,https://kumparan.com/hipontianak/response/pemudik-di-kalbar-yang-angkut-motor-di-atap-mobil-akhirnya-minta-maaf-1xywRk71Twb,1, 30 Apr 2022
Wakil Ketua Komisi V: Pemerintah Kurang Antisipatif Cegah Kemacetan Mudik ,https://kumparan.com/kumparannews/wakil-ketua-komisi-v-pemerintah-kurang-antisipatif-cegah-kemacetan-mudik-1xz2dp2ZcKA,kumparanNEWS,0,https://kumparan.com/kumparannews/response/wakil-ketua-komisi-v-pemerintah-kurang-antisipatif-cegah-kemacetan-mudik-1xz2dp2ZcKA,0, 30 Apr 2022
"Asyik Nonton TV, Anak 5 Tahun di Riau Digorok Ayah Kandung",https://kumparan.com/selasarriau/asyik-nonton-tv-anak-5-tahun-di-riau-digorok-ayah-kandung-1xpD5hvfxw3,Selasar Riau,0,https://kumparan.com/selasarriau/response/asyik-nonton-tv-anak-5-tahun-di-riau-digorok-ayah-kandung-1xpD5hvfxw3,0, 5 Apr 2022
Kremlin soal Kehadiran Putin di G20 Indonesia: Akan Kami Klarifikasi,https://kumparan.com/kumparannews/kremlin-soal-kehadiran-putin-di-g20-indonesia-akan-kami-klarifikasi-1xpvKKINQNl,kumparanNEWS,3,https://kumparan.com/kumparannews/response/kremlin-soal-kehadiran-putin-di-g20-indonesia-akan-kami-klarifikasi-1xpvKKINQNl,0, 7 Apr 2022
"Pelaku Perampokan Bank di Cilandak Punya Utang Rp 5 M, Pinjam ke 12 Orang",https://kumparan.com/kumparannews/pelaku-perampokan-bank-di-cilandak-punya-utang-rp-5-m-pinjam-ke-12-orang-1xpvBYMGdWr,kumparanNEWS,1,https://kumparan.com/kumparannews/response/pelaku-perampokan-bank-di-cilandak-punya-utang-rp-5-m-pinjam-ke-12-orang-1xpvBYMGdWr,0, 7 Apr 2022
Cara Kerja ETLE di Tol Deteksi Mobil Pemudik Ngebut di Atas 100 Km/Jam ,https://kumparan.com/kumparannews/cara-kerja-etle-di-tol-deteksi-mobil-pemudik-ngebut-di-atas-100-km-jam-1xxMEs2oEZC,kumparanNEWS,1,https://kumparan.com/kumparannews/response/cara-kerja-etle-di-tol-deteksi-mobil-pemudik-ngebut-di-atas-100-km-jam-1xxMEs2oEZC,1, 26 Apr 2022
"Sempat Murka di Sosmed, Vanessa Khong Kooperatif Saat Diperiksa Polisi",https://kumparan.com/kumparannews/sempat-murka-di-sosmed-vanessa-khong-kooperatif-saat-diperiksa-polisi-1xucyPvkaYT,kumparanNEWS,0,https://kumparan.com/kumparannews/response/sempat-murka-di-sosmed-vanessa-khong-kooperatif-saat-diperiksa-polisi-1xucyPvkaYT,0, 19 Apr 2022
"Total 103 Kecelakaan Selama Mudik & Arus Balik Lebaran di Jabar, 37 Orang Tewas",https://kumparan.com/kumparannews/total-103-kecelakaan-selama-mudik-and-arus-balik-lebaran-di-jabar-37-orang-tewas-1y2UBS3vMgH,kumparanNEWS,0,https://kumparan.com/kumparannews/response/total-103-kecelakaan-selama-mudik-and-arus-balik-lebaran-di-jabar-37-orang-tewas-1y2UBS3vMgH,0, 9 Mei 2022
Semua yang Perlu Kamu Tahu soal Hepatitis Akut Misterius pada Anak,https://kumparan.com/kumparannews/semua-yang-perlu-kamu-tahu-soal-hepatitis-akut-misterius-pada-anak-1y2UJ3NANOX,kumparanNEWS,6,https://kumparan.com/kumparannews/response/semua-yang-perlu-kamu-tahu-soal-hepatitis-akut-misterius-pada-anak-1y2UJ3NANOX,0, 9 Mei 2022
Kemendagri Susun Indikator Evaluasi Laporan Pj Gubernur ,https://kumparan.com/kumparannews/kemendagri-susun-indikator-evaluasi-laporan-pj-gubernur-1y4BJ4edSZz,kumparanNEWS,0,https://kumparan.com/kumparannews/response/kemendagri-susun-indikator-evaluasi-laporan-pj-gubernur-1y4BJ4edSZz,0, 13 Mei 2022
"Disuarakan Sejak Januari, Kenapa Jokowi Baru Setop Wacana Penundaan Pemilu?",https://kumparan.com/kumparannews/disuarakan-sejak-januari-kenapa-jokowi-baru-setop-wacana-penundaan-pemilu-1xpuhBJsIL0,kumparanNEWS,1,https://kumparan.com/kumparannews/response/disuarakan-sejak-januari-kenapa-jokowi-baru-setop-wacana-penundaan-pemilu-1xpuhBJsIL0,1, 7 Apr 2022
Dekorasi Pernikahan Adik Jokowi dengan Ketua MK Bertema Jawa Klasik,https://kumparan.com/kumparannews/dekorasi-pernikahan-adik-jokowi-dengan-ketua-mk-bertema-jawa-klasik-1y7SN1n9KTg,kumparanNEWS,2,https://kumparan.com/kumparannews/response/dekorasi-pernikahan-adik-jokowi-dengan-ketua-mk-bertema-jawa-klasik-1y7SN1n9KTg,1, 8 jam
Foto: PM Selandia Baru Kunjungi Singapura dalam Rangka Kerja Sama Ekonomi,https://kumparan.com/kumparannews/foto-pm-selandia-baru-kunjungi-singapura-dalam-rangka-kerja-sama-ekonomi-1xuc99DqhJF,kumparanNEWS,0,https://kumparan.com/kumparannews/response/foto-pm-selandia-baru-kunjungi-singapura-dalam-rangka-kerja-sama-ekonomi-1xuc99DqhJF,0, 19 Apr 2022
"Tak Ada Pos Penyekatan, Penjagaan Apa di Kedungwaringin untuk Pemudik Motor?",https://kumparan.com/kumparannews/tak-ada-pos-penyekatan-penjagaan-apa-di-kedungwaringin-untuk-pemudik-motor-1xuJauTPIKG,kumparanNEWS,0,https://kumparan.com/kumparannews/response/tak-ada-pos-penyekatan-penjagaan-apa-di-kedungwaringin-untuk-pemudik-motor-1xuJauTPIKG,0, 18 Apr 2022
"H-2 Lebaran, Nagreg Dipadati Pemudik Sejak Pagi Hari",https://kumparan.com/kumparannews/h-2-lebaran-nagreg-dipadati-pemudik-sejak-pagi-hari-1xywGdMaq1M,kumparanNEWS,1,https://kumparan.com/kumparannews/response/h-2-lebaran-nagreg-dipadati-pemudik-sejak-pagi-hari-1xywGdMaq1M,0, 30 Apr 2022
"Beberapa Kasus Cacar Monyet di Inggris Diidap Pria Gay-Biseksual, WHO Selidiki",https://kumparan.com/kumparannews/beberapa-kasus-cacar-monyet-di-inggris-diidap-pria-gay-biseksual-who-selidiki-1y77UB7QGbW,kumparanNEWS,10,https://kumparan.com/kumparannews/response/beberapa-kasus-cacar-monyet-di-inggris-diidap-pria-gay-biseksual-who-selidiki-1y77UB7QGbW,6, 21 Mei 2022
"Jokowi soal Arahan Pilpres 2024 ke Projo: Kalau Desak, Nanti Saya Keceplosan",https://kumparan.com/kumparannews/jokowi-soal-arahan-pilpres-2024-ke-projo-kalau-desak-nanti-saya-keceplosan-1y7GkUrjpHx,kumparanNEWS,2,https://kumparan.com/kumparannews/response/jokowi-soal-arahan-pilpres-2024-ke-projo-kalau-desak-nanti-saya-keceplosan-1y7GkUrjpHx,0, 20 jam
Oknum Polisi di Villa Pertiwi Depok yang Tembakkan Senpi Diperiksa Propam,https://kumparan.com/kumparannews/oknum-polisi-di-villa-pertiwi-depok-yang-tembakkan-senpi-diperiksa-propam-1xjyTkrY2qm,kumparanNEWS,1,https://kumparan.com/kumparannews/response/oknum-polisi-di-villa-pertiwi-depok-yang-tembakkan-senpi-diperiksa-propam-1xjyTkrY2qm,0, 23 Mar 2022
Seorang Wisatawan di Garut Tewas Tenggelam di Kolam Pemandian,https://kumparan.com/kumparannews/seorang-wisatawan-di-garut-tewas-tenggelam-di-kolam-pemandian-1y12BDKGZkw,kumparanNEWS,0,https://kumparan.com/kumparannews/response/seorang-wisatawan-di-garut-tewas-tenggelam-di-kolam-pemandian-1y12BDKGZkw,0, 5 Mei 2022
"Mengenal Zona Biru, Wilayah yang Penduduknya Berusia di Atas 100 Tahun",https://kumparan.com/kumparannews/mengenal-zona-biru-wilayah-yang-penduduknya-berusia-di-atas-100-tahun-1xxLywd3Y5A,kumparanNEWS,0,https://kumparan.com/kumparannews/response/mengenal-zona-biru-wilayah-yang-penduduknya-berusia-di-atas-100-tahun-1xxLywd3Y5A,0, 26 Apr 2022
Demo UAS di Kedubes Singapura: Tuntut Permintaan Maaf dan Usir Dubes,https://kumparan.com/kumparannews/demo-uas-di-kedubes-singapura-tuntut-permintaan-maaf-dan-usir-dubes-1y6ywOTXkBv,kumparanNEWS,1,https://kumparan.com/kumparannews/response/demo-uas-di-kedubes-singapura-tuntut-permintaan-maaf-dan-usir-dubes-1y6ywOTXkBv,7, 21 Mei 2022
"Ibu dan 2 Anak Kembarnya di Deli Serdang Ditemukan Tewas, Mulut Berbusa",https://kumparan.com/kumparannews/ibu-dan-2-anak-kembarnya-di-deli-serdang-ditemukan-tewas-mulut-berbusa-1xpc8hmzyfw,kumparanNEWS,0,https://kumparan.com/kumparannews/response/ibu-dan-2-anak-kembarnya-di-deli-serdang-ditemukan-tewas-mulut-berbusa-1xpc8hmzyfw,0, 6 Apr 2022
Ganjar Milenial Center di Banten Dukung Ganjar Jadi Presiden 2024,https://kumparan.com/kumparannews/ganjar-milenial-center-di-banten-dukung-ganjar-jadi-presiden-2024-1y4rVHpbQVa,kumparanNEWS,0,https://kumparan.com/kumparannews/response/ganjar-milenial-center-di-banten-dukung-ganjar-jadi-presiden-2024-1y4rVHpbQVa,0, 15 Mei 2022
AS Tuduh Rusia Gunakan Pangan Sebagai Senjata untuk Menangkan Perang,https://kumparan.com/kumparannews/as-tuduh-rusia-gunakan-pangan-sebagai-senjata-untuk-menangkan-perang-1y6rD8HCGa3,kumparanNEWS,2,https://kumparan.com/kumparannews/response/as-tuduh-rusia-gunakan-pangan-sebagai-senjata-untuk-menangkan-perang-1y6rD8HCGa3,3, 20 Mei 2022
Fabrikasi Sejarah Manipulasi Medsos Buat Anak Diktator Menang Pilpres Filipina,https://kumparan.com/kumparannews/fabrikasi-sejarah-manipulasi-medsos-buat-anak-diktator-menang-pilpres-filipina-1y2tG5xXgtE,kumparanNEWS,3,https://kumparan.com/kumparannews/response/fabrikasi-sejarah-manipulasi-medsos-buat-anak-diktator-menang-pilpres-filipina-1y2tG5xXgtE,3, 10 Mei 2022
"Jokowi dan Megawati Silaturahmi di Teuku Umar, Apa yang Dibahas? ",https://kumparan.com/kumparannews/jokowi-dan-megawati-silaturahmi-di-teuku-umar-apa-yang-dibahas-1y2X9Dnx8t4,kumparanNEWS,0,https://kumparan.com/kumparannews/response/jokowi-dan-megawati-silaturahmi-di-teuku-umar-apa-yang-dibahas-1y2X9Dnx8t4,0, 9 Mei 2022
"2 Anggota TNI Jadi Sasaran Begal di Jaksel, 1 Pelaku Diamankan",https://kumparan.com/kumparannews/2-anggota-tni-jadi-sasaran-begal-di-jaksel-1-pelaku-diamankan-1y2U70YREgy,kumparanNEWS,0,https://kumparan.com/kumparannews/response/2-anggota-tni-jadi-sasaran-begal-di-jaksel-1-pelaku-diamankan-1y2U70YREgy,0, 9 Mei 2022
Korban Tewas Banjir Bandang di Afsel Capai 259 Jiwa,https://kumparan.com/kumparannews/korban-tewas-banjir-bandang-di-afsel-capai-259-jiwa-1xsMSMctqPk,kumparanNEWS,0,https://kumparan.com/kumparannews/response/korban-tewas-banjir-bandang-di-afsel-capai-259-jiwa-1xsMSMctqPk,0, 13 Apr 2022
"Ambulans di Garut Masuk Jurang, Sopir Terjebak Semalaman",https://kumparan.com/kumparannews/ambulans-di-garut-masuk-jurang-sopir-terjebak-semalaman-1xpuwiMVu1q,kumparanNEWS,0,https://kumparan.com/kumparannews/response/ambulans-di-garut-masuk-jurang-sopir-terjebak-semalaman-1xpuwiMVu1q,0, 7 Apr 2022
Presiden Ukraina Minta Gencatan Senjata di Pabrik Baja yang Dikepung Rusia,https://kumparan.com/kumparannews/presiden-ukraina-minta-gencatan-senjata-di-pabrik-baja-yang-dikepung-rusia-1y13afS0M2y,kumparanNEWS,0,https://kumparan.com/kumparannews/response/presiden-ukraina-minta-gencatan-senjata-di-pabrik-baja-yang-dikepung-rusia-1y13afS0M2y,0, 5 Mei 2022
"ASEAN Bentuk Standar Protokol Kesehatan yang Sama, PeduliLindungi Jadi Kunci",https://kumparan.com/kumparannews/asean-bentuk-standar-protokol-kesehatan-yang-sama-pedulilindungi-jadi-kunci-1y4romzwOwK,kumparanNEWS,0,https://kumparan.com/kumparannews/response/asean-bentuk-standar-protokol-kesehatan-yang-sama-pedulilindungi-jadi-kunci-1y4romzwOwK,0, 15 Mei 2022
"Ketua IDI Kota Cirebon, Pembubaran IDI akan Rugikan Masyarakat",https://kumparan.com/ciremaitoday/ketua-idi-kota-cirebon-pembubaran-idi-akan-rugikan-masyarakat-1xpveLYO2YZ,ciremaitoday,0,https://kumparan.com/ciremaitoday/response/ketua-idi-kota-cirebon-pembubaran-idi-akan-rugikan-masyarakat-1xpveLYO2YZ,0, 7 Apr 2022
Nantikan Live Report Situasi Mudik dari Stasiun Gambir,https://kumparan.com/kumparannews/nantikan-live-report-situasi-mudik-dari-stasiun-gambir-1xyH73mJN75,kumparanNEWS,0,https://kumparan.com/kumparannews/response/nantikan-live-report-situasi-mudik-dari-stasiun-gambir-1xyH73mJN75,0, 28 Apr 2022
"Hasto soal Suara PDIP Naik Jika Usung Ganjar: Kerja Kolektif, Bukan Perorangan",https://kumparan.com/kumparannews/hasto-soal-suara-pdip-naik-jika-usung-ganjar-kerja-kolektif-bukan-perorangan-1y6pjy2Cao0,kumparanNEWS,8,https://kumparan.com/kumparannews/response/hasto-soal-suara-pdip-naik-jika-usung-ganjar-kerja-kolektif-bukan-perorangan-1y6pjy2Cao0,2, 20 Mei 2022
"Viral Perampok Ditangkap di Gerbang Tol Pasir Koja Bandung, Ini Kata Polisi",https://kumparan.com/kumparannews/viral-perampok-ditangkap-di-gerbang-tol-pasir-koja-bandung-ini-kata-polisi-1xxMb3ORzBN,kumparanNEWS,1,https://kumparan.com/kumparannews/response/viral-perampok-ditangkap-di-gerbang-tol-pasir-koja-bandung-ini-kata-polisi-1xxMb3ORzBN,1, 26 Apr 2022
"Ma'ruf Amin ke Wisatawan: Tak Perlu Khawatir ke Bali, Sudah Aman dari COVID-19",https://kumparan.com/kumparannews/maruf-amin-ke-wisatawan-tak-perlu-khawatir-ke-bali-sudah-aman-dari-covid-19-1y2tTvOyQAB,kumparanNEWS,0,https://kumparan.com/kumparannews/response/maruf-amin-ke-wisatawan-tak-perlu-khawatir-ke-bali-sudah-aman-dari-covid-19-1y2tTvOyQAB,0, 10 Mei 2022
"Update Corona RI 13 Mei: 335 Kasus Baru, 8 Orang Meninggal",https://kumparan.com/kumparannews/update-corona-ri-13-mei-335-kasus-baru-8-orang-meninggal-1y4BKeBl2TO,kumparanNEWS,1,https://kumparan.com/kumparannews/response/update-corona-ri-13-mei-335-kasus-baru-8-orang-meninggal-1y4BKeBl2TO,0, 13 Mei 2022
"Kejagung Jerat Pejabat Kemendag Tersangka Korupsi Impor Baja, Langsung Ditahan",https://kumparan.com/kumparannews/kejagung-jerat-pejabat-kemendag-tersangka-korupsi-impor-baja-langsung-ditahan-1y6pQ8lcJ9v,kumparanNEWS,4,https://kumparan.com/kumparannews/response/kejagung-jerat-pejabat-kemendag-tersangka-korupsi-impor-baja-langsung-ditahan-1y6pQ8lcJ9v,1, 20 Mei 2022
Dishub Kota Bandung Awasi Kerumunan dan Parkir Liar selama Ramadhan,https://kumparan.com/kumparannews/dishub-kota-bandung-awasi-kerumunan-dan-parkir-liar-selama-ramadhan-1xpuGW3sYOv,kumparanNEWS,2,https://kumparan.com/kumparannews/response/dishub-kota-bandung-awasi-kerumunan-dan-parkir-liar-selama-ramadhan-1xpuGW3sYOv,0, 7 Apr 2022
Melihat Keseruan Perjalanan Mudik Ganjar Usai 2 Tahun karena Pandemi,https://kumparan.com/kumparannews/melihat-keseruan-perjalanan-mudik-ganjar-usai-2-tahun-karena-pandemi-1y0gJBFojgq,kumparanNEWS,1,https://kumparan.com/kumparannews/response/melihat-keseruan-perjalanan-mudik-ganjar-usai-2-tahun-karena-pandemi-1y0gJBFojgq,0, 4 Mei 2022
Pohon Tumbang di Depok Timpa Mobil dan Tutup Jalan,https://kumparan.com/kumparannews/pohon-tumbang-di-depok-timpa-mobil-dan-tutup-jalan-1y4xmwiMMRs,kumparanNEWS,0,https://kumparan.com/kumparannews/response/pohon-tumbang-di-depok-timpa-mobil-dan-tutup-jalan-1y4xmwiMMRs,0, 15 Mei 2022
Amerika Serikat Puji Presidensi Indonesia di G20,https://kumparan.com/kumparannews/amerika-serikat-puji-presidensi-indonesia-di-g20-1y2WwPOv8BI,kumparanNEWS,3,https://kumparan.com/kumparannews/response/amerika-serikat-puji-presidensi-indonesia-di-g20-1y2WwPOv8BI,3, 9 Mei 2022
